time,growth,interaction,celltype
0.0,-0.024724402,0.24592845,VLMC
0.0,0.006879946,0.24592845,VLMC
0.0,-0.02492583,0.9766904,obNBL
0.0,0.042036414,1.3125747,obNBL
0.0,0.013443163,0.8419025,VLMC
0.0,0.013618676,0.24592845,VLMC
0.0,-0.05610492,1.1694428,obNBL
0.0,0.043789275,1.0900879,obNBL
0.0,0.03623694,1.2093955,obNBL
0.0,0.031120209,1.453134,obNBL
0.0,-0.016802987,0.55151254,VLMC
0.0,-0.04177284,0.6837711,nptxEX
0.0,-0.07575441,0.737955,obNBL
0.0,0.075339034,1.6809174,obNBL
0.0,-0.13080616,1.0719038,obNBL
0.0,-0.020654097,0.24592845,obNBL
0.0,-0.090078756,0.8820665,obNBL
0.0,-0.06255663,0.65428597,obNBL
0.0,-0.0043660067,0.61072737,obNBL
0.0,-0.039602693,0.6753964,VLMC
0.0,-0.06929172,0.8813046,obNBL
0.0,-0.028671877,0.69240373,obNBL
0.0,0.0014949385,0.24592845,VLMC
0.0,-0.0458967,0.24592845,VLMC
0.0,-0.009068577,0.9731616,obNBL
0.0,-0.034955762,0.24592845,obNBL
0.0,0.031492554,0.61255836,VLMC
0.0,-0.07634182,0.6605234,VLMC
0.0,-0.034439802,0.9050223,obNBL
0.0,0.030412322,1.3533033,obNBL
0.0,-0.07069085,1.000766,obNBL
0.0,-0.027856255,0.8603894,obNBL
0.0,-0.027241558,0.80843866,obNBL
0.0,-0.005167311,0.4600354,VLMC
0.0,0.070130944,0.24592845,VLMC
0.0,-0.037117183,1.0345931,obNBL
0.0,0.033769526,0.75516933,obNBL
0.0,-0.03808921,0.84027624,obNBL
0.0,-0.07390975,1.8349365,VLMC
0.0,-0.051261447,0.6455976,VLMC
0.0,-0.040378034,0.76794785,obNBL
0.0,-0.12189716,0.24592845,VLMC
0.0,-0.014156872,0.69025856,obNBL
0.0,0.04168638,0.24592845,VLMC
0.0,0.0017682426,0.7609061,obNBL
0.0,-0.014076481,0.24592845,obNBL
0.0,-0.03218372,0.6333233,scgnIN
0.0,0.055895433,1.204827,obNBL
0.0,0.09967435,1.2450336,VLMC
0.0,-0.023703353,0.24592845,obNBL
0.0,-0.023570092,1.0569086,obNBL
0.0,-0.047115706,0.24592845,scgnIN
0.0,-0.08126564,0.7736019,obNBL
0.0,-0.11384865,0.6358167,VLMC
0.0,-0.06105014,0.79796904,obNBL
0.0,-0.06642484,0.87980896,scgnIN
0.0,-0.036960945,1.2354354,VLMC
0.0,-0.04761232,0.73734295,obNBL
0.0,-0.056906886,0.7761712,VLMC
0.0,-0.08593435,0.89546454,obNBL
0.0,-0.018979143,0.7520045,scgnIN
0.0,-0.06403587,0.87487423,VLMC
0.0,-0.0984279,0.7764166,VLMC
0.0,0.06668249,0.24592845,VLMC
0.0,-0.00020025857,0.78265786,obNBL
0.0,0.00731547,0.24592845,obNBL
0.0,0.007219905,1.1653833,obNBL
0.0,-0.03989929,0.64696974,obNBL
0.0,-0.06358542,0.812439,VLMC
0.0,0.028353663,1.091079,obNBL
0.0,-0.040179692,0.5635013,scgnIN
0.0,0.023803456,0.6094737,nptxEX
0.0,-0.09762564,0.70762616,VLMC
0.0,-0.09728069,1.3801819,VLMC
0.0,-0.011890253,0.86246425,obNBL
0.0,-0.039203063,0.62265724,obNBL
0.0,-0.008232383,0.8361798,obNBL
0.0,-0.06234972,1.0017842,obNBL
0.0,-0.043960463,0.8065002,obNBL
0.0,-0.0062787067,0.24592845,VLMC
0.0,-0.004186798,0.92610234,obNBL
0.0,-0.03119194,0.9930406,obNBL
