timepoint,x,y,cos,celltype
1.0,0.4046932160854339,-0.3290576338768005,-0.5624791367788234,mpEX
1.0,0.298993855714798,-0.3109602332115173,-0.9347598410174608,mpEX
1.0,0.5812932252883911,-0.3685486912727356,-0.9969904457846164,tlNBL
1.0,0.589851975440979,-0.3706210255622864,0.9876436511364748,tlNBL
1.0,0.0556988194584846,-0.305801510810852,-0.7656906020926562,VLMC
1.0,0.6410284042358398,-0.3801473975181579,0.9843065013871455,scgnIN
1.0,0.7075170874595642,-0.3702442049980163,-0.9341557321001743,VLMC
1.0,0.3474647998809814,-0.323216438293457,-0.38073721781964165,sstIN
1.0,0.6031092405319214,-0.3816269636154175,0.6522706460549906,scgnIN
1.0,0.3806944489479065,-0.3110212981700897,-0.604706104154325,mpEX
1.0,0.1756435185670852,-0.3120127320289612,0.4135572968673464,sstIN
1.0,0.5488643050193787,-0.3600673675537109,0.9846511401727397,sfrpEGC
1.0,0.5553565621376038,-0.3741698861122131,0.8253891062891633,sfrpEGC
1.0,0.6658357381820679,-0.3843548893928528,0.5062649353567872,scgnIN
1.0,0.4878457188606262,-0.3490786552429199,-0.9923735905361464,VLMC
1.0,0.6390445232391357,-0.3957948684692383,0.8029337832528217,MSN
1.0,0.5878602266311646,-0.3836133182048797,0.9994494989350968,tlNBL
1.0,0.4211936891078949,-0.327858954668045,-0.653696026905879,wntEGC
1.0,0.6940357089042664,-0.3849005103111267,-0.9220189575626808,VLMC
1.0,0.3329407870769501,-0.3160467147827148,-0.3797433301135603,dpEX
1.0,0.5804278254508972,-0.3825647830963135,0.4477662437723537,tlNBL
1.0,0.383472740650177,-0.335355132818222,-0.9957696586032491,mpEX
1.0,0.2428661286830902,-0.297341376543045,-0.4982523614093482,mpEX
1.0,0.2463027685880661,-0.2831024527549743,-0.8244243941030632,mpIN
1.0,0.5557748079299927,-0.3750072419643402,0.9838085680844415,sfrpEGC
1.0,0.4252917468547821,-0.331240177154541,-0.3436280831438423,wntEGC
1.0,0.6704131960868835,-0.3826265335083008,-0.7570431448098696,MCG
1.0,0.308594286441803,-0.2947763800621032,0.8146355301423216,mpEX
1.0,0.1683700531721115,-0.2981460690498352,0.9448547636592056,mpEX
1.0,0.5173783302307129,-0.3738047480583191,-0.9965687875328402,VLMC
1.0,0.6179788112640381,-0.3872753381729126,-0.982480815329476,tlNBL
1.0,0.6555538773536682,-0.3927645683288574,-0.8825455536344982,cckIN
1.0,0.5999547243118286,-0.3740697503089905,-0.9468926355861883,tlNBL
1.0,0.2794962227344513,-0.316113144159317,-0.6818593071108501,mpEX
1.0,0.6445622444152832,-0.3930839896202087,-0.8925122468918762,VLMC
1.0,0.5899666547775269,-0.3838763833045959,-0.9944645157649109,tlNBL
1.0,0.6329262256622314,-0.3981663584709167,-0.04128035843349113,MSN
1.0,0.5137425661087036,-0.3880299925804138,0.9756594299471484,VLMC
1.0,0.4043956995010376,-0.3327969908714294,-0.8260083279966928,mpEX
1.0,0.5627977848052979,-0.3816366195678711,0.997286541011048,sfrpEGC
1.0,-0.0784784108400344,-0.2841594815254211,0.8119178495291002,mpEX
1.0,0.413661390542984,-0.3313939869403839,-0.8107143505326501,wntEGC
1.0,0.7044130563735962,-0.3976033329963684,0.23985145957164597,MCG
1.0,0.6599324941635132,-0.4061642289161682,-0.18280221231066207,MCG
1.0,0.3354170620441437,-0.3320129513740539,-0.9996423787574892,mpEX
1.0,0.5119054317474365,-0.3662720918655395,-0.9953362381439959,VLMC
1.0,0.5780096650123596,-0.3804033696651459,-0.405754795223413,tlNBL
1.0,0.6922186613082886,-0.3871355652809143,-0.9546140595797392,scgnIN
1.0,0.3634776473045349,-0.3375369310379028,-0.949798230726622,mpEX
1.0,-0.0027771443128585,-0.2942946255207062,0.9923310215827659,MCG
1.0,0.1406097561120987,-0.3151292502880096,0.9142002282080918,mpIN
1.0,0.2838767766952514,-0.3141795098781585,-0.17980506863604453,mpEX
1.0,0.6188806295394897,-0.3899165391921997,0.08457106329535209,MSN
1.0,0.3698189556598663,-0.3337761163711548,-0.9965905055766812,mpEX
1.0,0.6046119332313538,-0.3964572250843048,-0.7742934567315755,tlNBL
1.0,0.594477653503418,-0.3872004151344299,-0.9901885889669453,tlNBL
1.0,0.5583255887031555,-0.3927894234657287,0.8838113483030549,sfrpEGC
1.0,0.4248916804790497,-0.3412490785121918,0.9444414262003878,wntEGC
1.0,0.694839358329773,-0.4082924723625183,-0.7586422876028787,scgnIN
1.0,0.6676172614097595,-0.4049798250198364,-0.7540280765747921,scgnIN
1.0,0.6207602620124817,-0.3921598196029663,-0.9950660957266688,MSN
1.0,0.4035841822624206,-0.3341724276542663,0.9662082100809172,mpEX
1.0,0.3331106305122375,-0.3438599407672882,-0.15443135846248554,mpEX
1.0,0.5550514459609985,-0.4086363315582275,-0.06848978085033806,tlNBL
1.0,0.5449746251106262,-0.3830160498619079,0.9845806707918299,sfrpEGC
1.0,0.7056275010108948,-0.4148697853088379,0.9976360762534183,obNBL
1.0,0.6160086989402771,-0.3940421342849731,-0.7856727182979345,tlNBL
1.0,0.4134528040885925,-0.350548505783081,-0.8516162782905999,wntEGC
1.0,0.2736702561378479,-0.3286871314048767,-0.9519830015796198,mpEX
1.0,0.28481325507164,-0.3083549737930298,-0.03356389217129913,mpEX
1.0,0.1717408001422882,-0.3078832924365997,0.9985303608544385,dpEX
1.0,0.2159297317266464,-0.3046615719795227,-0.6961059926587376,mpIN
1.0,0.6472820043563843,-0.3996431827545166,-0.7817588547690159,tlNBL
1.0,0.4838273525238037,-0.3871550559997558,-0.9952242362698228,VLMC
1.0,0.0839648023247718,-0.2890980541706085,0.9680645149621513,MCG
1.0,0.2125742137432098,-0.3274874687194824,-0.9492752150146948,mpEX
1.0,-0.0027086548507213,-0.3345047831535339,-0.9697227450530452,VLMC
