time,growth,interaction,celltype
0.0,-0.068614826,1.2951084,obNBL
0.0,-0.004522523,1.3002511,VLMC
0.0,-0.09310248,0.24592844,MSN
0.0,0.033769518,0.71900403,obNBL
0.0,-0.08057532,0.5721011,obNBL
0.0,-0.10381178,0.24592844,VLMC
0.0,0.039005935,0.47977173,MSN
0.0,0.0010010477,0.24592844,dpEX
0.0,0.01042534,0.24592844,VLMC
0.0,-0.0074498216,0.24592844,reaEGC
0.0,-0.0758132,0.24592844,sstIN
0.0,-0.01760605,0.24592844,tlNBL
0.0,0.03321588,0.24592844,mpEX
0.0,0.03543834,0.42493334,nptxEX
0.0,-0.14536549,0.9333411,scgnIN
0.0,0.012664568,0.24592844,CMPN
0.0,0.033378225,0.24592844,sstIN
0.0,-0.09233475,0.24592844,VLMC
0.0,0.023704654,0.24592844,VLMC
0.0,-0.08874239,0.24592844,dpEX
0.0,-0.054253142,0.24592844,tlNBL
0.0,0.12825352,0.24592844,sfrpEGC
0.0,-0.048772,0.24592844,dpEX
0.0,-0.022149293,0.24592844,dpEX
0.0,-0.036447458,1.7328135,CMPN
0.0,0.018031815,0.9996662,MSN
0.0,0.021581735,0.24592844,mpIN
0.0,-0.027741782,2.1834667,MSN
0.0,-0.0015979521,0.84950787,obNBL
0.0,0.050896853,0.24592844,nptxEX
0.0,0.0074543953,0.24592844,sstIN
0.0,-0.09082998,0.24592844,mpEX
0.0,0.019645695,0.24592844,reaEGC
0.0,-0.048418023,0.81990194,scgnIN
0.0,-0.06783652,0.9118852,CMPN
0.0,0.0029807854,0.24592844,VLMC
0.0,-0.012809403,0.685071,obNBL
0.0,-0.051713035,0.6382385,nptxEX
0.0,0.04077129,0.24592844,sfrpEGC
0.0,-0.02314325,0.24592844,VLMC
0.0,-0.056220695,0.8736353,obNBL
0.0,-0.047115706,0.76268786,scgnIN
0.0,-0.03246576,0.24592844,obNBL
0.0,-0.0064803343,0.24592844,obNBL
0.0,-0.035484333,0.24592844,wntEGC
0.0,-0.012292877,0.24592844,MSN
0.0,-0.044473976,0.24592844,scgnIN
0.0,-0.014227133,0.24592844,wntEGC
0.0,-0.0729997,0.63383996,scgnIN
