timepoint,x,y,cos,celltype
1.0,0.3157304227352142,-0.2897989153861999,0.9849991344066938,mpIN
1.0,0.214142844080925,-0.2516959607601166,-0.6329585206660562,mpEX
1.0,0.2003281116485595,-0.2540774643421173,-0.6812757483926862,mpEX
1.0,0.6024729013442993,-0.3369440734386444,-0.6027715853931189,scgnIN
1.0,0.3031275570392608,-0.2750831544399261,0.624982647798547,mpIN
1.0,0.6011552810668945,-0.3531039953231811,0.90935733956521,scgnIN
1.0,0.5670536160469055,-0.3331074118614197,0.9327409648301213,tlNBL
1.0,0.537771999835968,-0.3318726718425751,0.9927076473858835,VLMC
1.0,0.5000324249267578,-0.3269717693328857,0.9965241852037418,VLMC
1.0,0.436160683631897,-0.2946387529373169,0.6945006724244192,wntEGC
1.0,0.3605983257293701,-0.2760637402534485,-0.40150474768340944,mpEX
1.0,0.1423176378011703,-0.2534115612506866,-0.9785934394684808,mpEX
1.0,0.6280865669250488,-0.3495410084724426,-0.982058768289424,scgnIN
1.0,0.2103141397237777,-0.2697152197360992,0.3928274060542592,mpIN
1.0,0.6678729057312012,-0.3418971002101898,0.8514955223135411,scgnIN
1.0,0.427379846572876,-0.3007743954658508,-0.9797796455799965,wntEGC
1.0,0.6263366341590881,-0.3484125733375549,-0.35916048525554545,scgnIN
1.0,0.2781723141670227,-0.2736867666244507,-0.8627876899258835,mpEX
1.0,0.1278426349163055,-0.2474428415298462,-0.652565376863256,sstIN
1.0,0.6473621726036072,-0.3417123556137085,-0.20670849968791286,scgnIN
1.0,0.3863201737403869,-0.2910535633563995,-0.861264674247141,sstIN
1.0,0.5354181528091431,-0.32381272315979,0.9371542643402831,sfrpEGC
1.0,0.2643886804580688,-0.2849262058734894,-0.999369978685837,mpEX
1.0,0.5140911340713501,-0.3286579251289367,0.9785582750595219,VLMC
1.0,0.3595552146434784,-0.2888638973236084,-0.5704210630113515,mpEX
1.0,0.5805286169052124,-0.3457455039024353,0.8964075270715469,scgnIN
1.0,0.1842035055160522,-0.2469052672386169,-0.9851136800068678,mpEX
1.0,0.244506150484085,-0.2560703456401825,-0.8239321827770151,mpEX
1.0,0.6059357523918152,-0.3330370187759399,0.11429630575649152,tlNBL
1.0,0.0815910398960113,-0.2529067695140838,0.07241965218171226,CMPN
1.0,0.649606466293335,-0.3487882614135742,-0.3613421488523185,scgnIN
1.0,0.575556218624115,-0.3286672830581665,-0.20977650395437672,tlNBL
1.0,0.4861846566200256,-0.3438956141471863,0.9486255462683316,VLMC
1.0,0.4076445400714874,-0.2862640619277954,-0.944822961160023,mpEX
1.0,0.6413484811782837,-0.3531713187694549,0.7789479362813044,VLMC
1.0,0.2640559077262878,-0.2745273113250732,0.43395344348768283,mpEX
1.0,0.5561251640319824,-0.3543487787246704,0.9858905599199291,sfrpEGC
1.0,0.5946429967880249,-0.3296902477741241,-0.9943577887502966,scgnIN
1.0,0.6095710396766663,-0.3532686233520508,-0.6946623083657014,tlNBL
1.0,0.5404056310653687,-0.3262605667114258,-0.012131296766951875,sfrpEGC
1.0,0.6833115220069885,-0.3601084351539612,0.3079019785531644,scgnIN
1.0,0.6858406066894531,-0.3343554139137268,0.34659192414149603,scgnIN
1.0,0.4968598783016205,-0.3480079770088196,0.9986682492883483,VLMC
1.0,0.6837970614433289,-0.3670810461044311,0.9633310129206732,obNBL
1.0,0.4429384469985962,-0.2891579866409302,-0.9426099290927257,wntEGC
1.0,0.4542195796966553,-0.3054039180278778,0.9183263418199901,wntEGC
1.0,0.6604541540145874,-0.3670074939727783,-0.9970711934625589,MSN
1.0,0.6242903470993042,-0.3606835007667541,-0.4561326255846126,MSN
1.0,0.5406481623649597,-0.3387139439582824,0.8541688366004122,sfrpEGC
1.0,0.6483538150787354,-0.3480399250984192,0.9356035563039586,MSN
1.0,0.5670369863510132,-0.3458835482597351,-0.7468298297856172,tlNBL
1.0,0.3574811518192291,-0.2865874469280243,0.2056982616841209,mpEX
1.0,0.3120660483837127,-0.2793717980384826,0.45317409908270223,mpEX
1.0,0.6397292017936707,-0.3489148020744324,-0.23877059656862168,obNBL
1.0,0.3812295496463775,-0.2954322099685669,0.9997312023160678,mpEX
1.0,0.1806095093488693,-0.2886554598808288,-0.039551576173737314,cckIN
1.0,0.1462702453136444,-0.2896642982959747,-0.9731864032003188,mpIN
1.0,0.5492001175880432,-0.3384180665016174,0.8892301660083692,sfrpEGC
1.0,0.5204554796218872,-0.3275488913059234,0.9834100664086468,VLMC
1.0,0.1905266195535659,-0.2704483270645141,0.9815531826286311,mpEX
1.0,0.3321498334407806,-0.2873026132583618,0.9574459657955073,mpEX
1.0,0.6317742466926575,-0.3768648505210876,-0.8814640044939791,tlNBL
1.0,0.1489628106355667,-0.265413761138916,0.4913457130155779,mpEX
1.0,0.5159497857093811,-0.356514573097229,0.9989574740613205,VLMC
1.0,0.4301103949546814,-0.3290365934371948,0.6118561412092544,wntEGC
1.0,0.0575421564280986,-0.2646972239017486,-0.0197002163803263,MCG
1.0,0.495085209608078,-0.3397529125213623,0.9998414839415235,VLMC
1.0,0.6996495127677917,-0.3639365136623382,0.5830167241506875,obNBL
1.0,0.6665101647377014,-0.3620242476463318,0.1864130349132988,MCG
1.0,0.6050655245780945,-0.3688681721687317,-0.9745641207405645,tlNBL
