samples,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,Annotation,Color,time_label
0.0,-0.4828827977180481,4.228156566619873,-0.858826220035553,-0.4158759415149688,2.0351245403289795,-0.0158213675022125,-1.07273530960083,1.827405333518982,1.6514555215835571,-0.3870607614517212,-0.441128671169281,0.8951358199119568,-0.0870591923594474,0.1660063862800598,-0.9700146913528442,0.1408935189247131,-0.1691860854625702,2.139743566513061,-0.3541352152824402,0.6105565428733826,-0.2110549509525299,0.1103958263993263,0.3542179465293884,0.694953978061676,-1.236350655555725,-0.3504749536514282,1.272821068763733,1.4131903648376465,0.8275278806686401,1.3011445999145508,-0.2869447767734527,-0.4687255620956421,-0.2614275813102722,0.1838045567274093,-0.0548654422163963,-0.4841497838497162,1.0676201581954956,0.5193525552749634,0.374070942401886,0.0053937025368213,-0.9593822956085204,-0.0799895077943801,-0.7784749865531921,0.6348722577095032,-0.4356042742729187,0.2352483421564102,-0.451984167098999,-0.5738324522972107,-0.2966304421424866,0.204019546508789,-0.3884865939617157,0.2459176778793335,"Presumptive Mesoderm, Presumptive Ectoderm",#3B00FB,5.25hpf
0.0,-0.1730326563119888,4.097298622131348,-1.106556415557861,2.3718090057373047,2.2844462394714355,1.0891392230987549,-2.1563220024108887,0.4392056167125702,0.9942503571510316,0.8348070979118347,-0.9434658885002136,0.5863056778907776,1.7049927711486816,1.6724753379821775,0.2129896432161331,0.705554723739624,-0.0701356828212738,1.050704836845398,0.390950471162796,-0.3882075846195221,0.960284948348999,-0.1182027384638786,0.3486084342002868,1.2303012609481812,0.5776605010032654,-0.1053692325949668,-0.5144540667533875,-0.8525577783584595,0.3094510734081268,-0.5967949032783508,-1.9478343725204468,0.4930610358715057,-0.9896512031555176,-0.5255476236343384,-0.5026596188545227,-0.7548255920410156,-0.2938138544559479,0.2384504526853561,1.112021565437317,-0.3956919014453888,0.1428479701280594,0.7357133030891418,-0.0893601030111312,-0.4016488194465637,0.8107707500457764,0.2647024691104889,-0.8078484535217285,0.4999688565731048,-0.8739616870880127,0.3110178112983703,0.2793262600898742,-0.6598643660545349,EVL,#DD7694,5.25hpf
0.0,-0.0083949118852615,4.135942459106445,-1.3255776166915894,2.066781759262085,2.484740734100342,1.6694351434707642,-2.0337047576904297,-0.7411208152770996,-0.2094315290451049,-1.305672526359558,-0.4543198645114898,-2.018721103668213,1.2547791004180908,0.482353925704956,0.7854585647583008,-0.1148352101445198,-0.272266149520874,0.8685161471366882,-0.5323985815048218,-0.2069692760705948,-0.4541380107402801,-1.4813048839569092,0.6169695258140564,1.372627854347229,1.3716784715652466,1.032808542251587,0.120098240673542,-0.2153235673904419,0.6083852052688599,0.1901485472917556,-2.0595152378082275,0.3731107711791992,1.0576472282409668,-0.8108154535293579,0.0468495152890682,0.2620669603347778,1.092201590538025,0.4909263551235199,-0.6398771405220032,0.5647714734077454,0.0005983358714729,0.2788969576358795,-0.0452953614294528,-0.6918196678161621,-0.2236588448286056,-0.1474066525697708,-0.7501929998397827,-0.1378116756677627,-0.3322284817695617,-0.0928866267204284,-0.308510273694992,-0.2976070046424866,Hypoblast,#faf72f,5.25hpf
0.0,0.3035814166069031,3.724095582962036,-0.6361371874809265,1.7462680339813232,2.759160041809082,2.643087863922119,-1.845298290252685,0.0257146693766117,1.0368558168411257,0.041152436286211,0.3413000702857971,-0.0748310834169387,0.8132307529449463,0.6277667880058289,-1.173313856124878,0.7002673745155334,-0.1903637200593948,0.3169780671596527,-0.9818355441093444,-0.1268875747919082,0.0612198188900947,0.6179161071777344,-0.1866367161273956,0.2634598016738891,-0.6526541709899902,0.3985126912593841,-0.1330378353595733,-0.1692707240581512,-0.5891949534416199,0.2865829467773437,-0.8719478845596313,-0.5942066311836243,-0.1296977400779724,-0.7059148550033569,0.4566717147827148,0.0720185786485672,0.1658681780099868,0.1120856702327728,-0.1432449221611023,-0.0584849417209625,-0.2025621384382248,0.5128044486045837,-0.4273428916931152,1.255730152130127,0.3636234402656555,-0.9499796628952026,0.6360470056533813,0.4802753329277038,0.2060157656669616,0.634338915348053,1.4246147871017456,0.4955767095088959,EVL,#DD7694,5.25hpf
0.0,0.3387773036956787,3.688570499420166,-1.3817336559295654,2.044541120529175,2.455200433731079,2.848040103912353,-1.1645374298095703,0.3791791200637817,0.012203593738377,0.4347156882286072,-0.5624969601631165,-0.3881422877311706,0.0928601920604705,-0.0245731752365827,-0.2225891947746276,-1.0164594650268557,-1.1188228130340576,0.4726937115192413,-0.9122295379638672,-1.357020616531372,1.4247311353683472,-0.0162943396717309,0.4497933387756347,0.5278359055519104,0.4915749728679657,0.9137185215950012,0.0820680856704711,-0.2877782881259918,-0.018814580515027,0.4557233154773712,0.6314608454704285,1.1975936889648438,-0.8027258515357971,0.5323404669761658,-0.3165020644664764,-1.1338313817977903,-0.14694544672966,1.1037969589233398,0.0588888749480247,-0.0627187490463256,-0.5766394734382629,-0.2280742228031158,0.1701630800962448,-0.2280559241771698,-0.5928992629051208,-0.1063784509897232,-0.2125434428453445,-0.0032139539252966,-0.0323554687201976,0.695361316204071,-0.3459049761295318,-0.6139933466911316,EVL,#DD7694,5.25hpf
0.0,0.4174857139587402,3.564645528793335,-0.9788031578063964,1.7393999099731443,3.051781177520752,3.3898110389709477,-2.015419244766236,1.7727642059326172,0.1006347015500068,-0.4861583411693573,-1.0037922859191897,-1.1164644956588743,0.999141275882721,-0.9320721626281738,-1.2028411626815796,-1.7552169561386108,0.0302772615104913,0.5505267381668091,-0.807694137096405,0.182313784956932,-0.0815846472978591,-0.2097703516483307,-0.8837500214576721,0.522894561290741,-0.5242680311203003,0.4807248413562774,0.4553318619728088,1.148741364479065,-0.2644252181053161,0.1895092725753784,-0.1995757520198822,-0.4077225625514984,1.1807162761688232,-0.0650746598839759,-0.0805138200521469,0.7993804812431335,0.5041919946670532,-0.3668122589588165,-0.5813577175140381,0.2221395820379257,0.4107003509998321,0.5917559862136841,0.0356233157217502,-0.8258089423179626,0.1864529550075531,-0.4693257808685303,-0.3538251221179962,-0.0297860112041234,-0.1878060847520828,-0.0834509655833244,-0.0130970887839794,-1.2867674827575684,EVL,#DD7694,5.25hpf
0.0,0.4713248610496521,3.4649763107299805,-0.5082778334617615,1.3104394674301147,2.199747323989868,2.0244174003601074,-2.2497217655181885,0.1075756624341011,0.1721364259719848,0.7764312624931335,0.0960154384374618,0.0885490104556083,1.2335106134414673,0.5384578704833984,-1.1016716957092283,1.0802390575408936,-0.9877884387969972,0.5103005766868591,-1.49957275390625,0.5814213156700134,-0.9034162163734436,-0.0142171839252114,-0.0753588378429412,0.3645970523357391,-0.7610697746276855,-0.1119180396199226,0.0072323773056268,-1.870669722557068,0.4277070164680481,0.7330253720283508,-0.1402550786733627,-0.5125755667686462,-0.0314150787889957,0.1990011483430862,-0.0083814281970262,-0.3530683815479278,1.20272958278656,1.3355977535247805,0.1459096372127533,-0.3312259316444397,0.007193534169346,-0.3238661885261535,-0.2556969225406647,0.1462326943874359,0.0841404423117637,0.0290927197784185,0.1749207675457,-0.5789948105812073,0.6879736185073853,-0.7018553018569946,-0.6189219355583191,1.029057502746582,Proliferative Like Cell,#41d929,5.25hpf
0.0,-0.964199423789978,4.135746955871582,-1.9874870777130127,1.2248077392578125,2.320112705230713,1.029239535331726,-0.7778816819190979,0.4986231625080108,0.0254308357834815,-1.6042296886444092,0.8867397904396057,-0.525280773639679,0.2108973562717437,-0.1196547150611877,-1.111059308052063,1.5047661066055298,1.38527250289917,0.7479377388954163,-1.136225938796997,-0.4197745323181152,0.1558156758546829,0.6677383780479431,1.2818719148635864,1.284896731376648,0.3350207209587097,0.5798764228820801,-0.1038907915353775,-1.5847222805023191,0.2089288681745529,1.811740517616272,0.3609179854393005,0.4869476854801178,-0.1154940351843833,0.0768546238541603,0.3794430494308471,0.1014394760131836,0.0278151128441095,0.3153940737247467,0.430851548910141,0.1652171611785888,1.7735912799835205,0.4278542399406433,-1.148792028427124,0.3443378508090973,-0.7137389183044434,0.1926556229591369,0.4682472050189972,-0.212716057896614,0.065990500152111,0.3431578278541565,0.4817305505275726,0.3319939076900482,EVL,#DD7694,5.25hpf
0.0,-0.9727717638015748,3.9004623889923096,-1.489781141281128,1.2688475847244265,2.3811728954315186,-1.1898077726364136,-2.19546890258789,0.2402181178331375,-0.6126964688301086,0.751695454120636,-0.2112079560756683,-0.5369722247123718,0.963507354259491,0.3547026813030243,1.281928300857544,-0.9926691055297852,0.8042002320289612,1.38721764087677,0.1456383615732193,-0.3935992419719696,0.4730580151081085,-0.9822168350219728,-0.5013400316238403,1.2000261545181274,0.2607149481773376,-1.2973840236663818,-0.7731833457946777,-0.1158584803342819,1.116870403289795,0.1130488067865371,0.0563046708703041,-0.1811873912811279,-0.7105942964553833,-1.0044996738433838,-0.5049063563346863,0.8671987056732178,0.3373949825763702,0.7724593281745911,0.5202227830886841,0.8437783718109131,-0.4177314937114715,0.1402326971292495,-0.3617521524429321,0.2068451941013336,0.2320425659418106,-1.0431010723114014,-0.0526853948831558,-0.1792446970939636,-0.3426529765129089,-1.139688491821289,-0.2971078753471374,-0.1915851831436157,"Presumptive Mesoderm, Presumptive Ectoderm",#3B00FB,5.25hpf
0.0,-0.8131506443023682,4.1024322509765625,-1.055416703224182,0.8769782781600952,2.4047672748565674,2.183829069137573,-0.507728636264801,0.9284709095954896,1.1647205352783203,-0.2658420205116272,-0.3313276171684265,0.6139923334121704,-0.8028382062911987,1.150451898574829,0.386065810918808,0.5993518829345703,-0.0614056400954723,1.255652666091919,-0.6525305509567261,-0.7965905666351318,0.7584391236305237,-0.4411866664886474,-1.04718816280365,0.4144435524940491,-1.6793291568756104,-0.048348344862461,-0.7860000133514404,1.00610089302063,-0.0832957103848457,0.7731544971466064,0.7911801338195801,0.6467704772949219,-0.6458014249801636,0.0442851223051548,0.0311504025012254,-0.3439792692661285,-0.5749532580375671,0.0421546623110771,-0.0912448838353157,0.1202365085482597,0.5342256426811218,0.4518496394157409,0.4831726253032684,0.7837221622467041,0.3316819071769714,-0.2694261372089386,0.5293505787849426,1.2095056772232056,0.002111377660185,-0.2866517901420593,0.9508755803108216,-1.3095993995666504,EVL,#DD7694,5.25hpf
